Tipo de residuo;Total Nacional;Comunidades y Ciudades Autónomas;periodo;Total
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;16 País Vasco;2015;22.408
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;16 País Vasco;2014;22.623
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;16 País Vasco;2013;41.650
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;16 País Vasco;2012;45.125
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;16 País Vasco;2011;51.217
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;16 País Vasco;2010;42.783
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2021;315
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2020;254
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2019;66
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2018;144
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2017;103
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2016;8.360
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2015;39
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2014;39
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2013;20
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2012;47
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2011;0
12 Residuos minerales (incluye residuos de construcción y demolición);Total Nacional;17 La Rioja;2010;0
18 Otros;Total Nacional;;2021;3.035
18 Otros;Total Nacional;;2020;1.291
18 Otros;Total Nacional;;2019;1.491
18 Otros;Total Nacional;;2018;1.641
18 Otros;Total Nacional;;2017;1.719
18 Otros;Total Nacional;;2016;41.389
18 Otros;Total Nacional;;2015;57.905
18 Otros;Total Nacional;;2014;58.455
18 Otros;Total Nacional;;2013;134.801
18 Otros;Total Nacional;;2012;30.281
18 Otros;Total Nacional;;2011;11.651
18 Otros;Total Nacional;;2010;133.490
18 Otros;Total Nacional;01 Andalucía;2021;1.674
18 Otros;Total Nacional;01 Andalucía;2020;204
18 Otros;Total Nacional;01 Andalucía;2019;139
18 Otros;Total Nacional;01 Andalucía;2018;124
18 Otros;Total Nacional;01 Andalucía;2017;146
18 Otros;Total Nacional;01 Andalucía;2016;32.272
18 Otros;Total Nacional;01 Andalucía;2015;554
18 Otros;Total Nacional;01 Andalucía;2014;553
18 Otros;Total Nacional;01 Andalucía;2013;51.452
18 Otros;Total Nacional;01 Andalucía;2012;6.351
18 Otros;Total Nacional;01 Andalucía;2011;724
18 Otros;Total Nacional;01 Andalucía;2010;7.729
18 Otros;Total Nacional;02 Aragón;2021;5
18 Otros;Total Nacional;02 Aragón;2020;1
18 Otros;Total Nacional;02 Aragón;2019;2
18 Otros;Total Nacional;02 Aragón;2018;2
18 Otros;Total Nacional;02 Aragón;2017;3
18 Otros;Total Nacional;02 Aragón;2016;0
18 Otros;Total Nacional;02 Aragón;2015;23
18 Otros;Total Nacional;02 Aragón;2014;23
18 Otros;Total Nacional;02 Aragón;2013;12
18 Otros;Total Nacional;02 Aragón;2012;64
18 Otros;Total Nacional;02 Aragón;2011;65
18 Otros;Total Nacional;02 Aragón;2010;23.324
18 Otros;Total Nacional;03 Principado de Asturias;2021;14
18 Otros;Total Nacional;03 Principado de Asturias;2020;0
18 Otros;Total Nacional;03 Principado de Asturias;2019;34
18 Otros;Total Nacional;03 Principado de Asturias;2018;44
18 Otros;Total Nacional;03 Principado de Asturias;2017;29
18 Otros;Total Nacional;03 Principado de Asturias;2016;36
18 Otros;Total Nacional;03 Principado de Asturias;2015;434
18 Otros;Total Nacional;03 Principado de Asturias;2014;438
18 Otros;Total Nacional;03 Principado de Asturias;2013;339
18 Otros;Total Nacional;03 Principado de Asturias;2012;1.105
18 Otros;Total Nacional;03 Principado de Asturias;2011;827
18 Otros;Total Nacional;03 Principado de Asturias;2010;1.375
18 Otros;Total Nacional;04 Illes Baleares;2021;30
18 Otros;Total Nacional;04 Illes Baleares;2020;19
18 Otros;Total Nacional;04 Illes Baleares;2019;24
18 Otros;Total Nacional;04 Illes Baleares;2018;19
18 Otros;Total Nacional;04 Illes Baleares;2017;19
18 Otros;Total Nacional;04 Illes Baleares;2016;840
18 Otros;Total Nacional;04 Illes Baleares;2015;523
18 Otros;Total Nacional;04 Illes Baleares;2014;528
18 Otros;Total Nacional;04 Illes Baleares;2013;34
18 Otros;Total Nacional;04 Illes Baleares;2012;32
18 Otros;Total Nacional;04 Illes Baleares;2011;18
18 Otros;Total Nacional;04 Illes Baleares;2010;7.298
18 Otros;Total Nacional;05 Canarias;2021;153
18 Otros;Total Nacional;05 Canarias;2020;154
18 Otros;Total Nacional;05 Canarias;2019;103
18 Otros;Total Nacional;05 Canarias;2018;138
18 Otros;Total Nacional;05 Canarias;2017;216
18 Otros;Total Nacional;05 Canarias;2016;3.597
18 Otros;Total Nacional;05 Canarias;2015;1.053
18 Otros;Total Nacional;05 Canarias;2014;1.063
18 Otros;Total Nacional;05 Canarias;2013;4.782
18 Otros;Total Nacional;05 Canarias;2012;3.912
18 Otros;Total Nacional;05 Canarias;2011;4.367
18 Otros;Total Nacional;05 Canarias;2010;11.662
18 Otros;Total Nacional;06 Cantabria;2021;68
18 Otros;Total Nacional;06 Cantabria;2020;66
18 Otros;Total Nacional;06 Cantabria;2019;44
18 Otros;Total Nacional;06 Cantabria;2018;84
18 Otros;Total Nacional;06 Cantabria;2017;71
18 Otros;Total Nacional;06 Cantabria;2016;2
18 Otros;Total Nacional;06 Cantabria;2015;89
18 Otros;Total Nacional;06 Cantabria;2014;90
18 Otros;Total Nacional;06 Cantabria;2013;589
18 Otros;Total Nacional;06 Cantabria;2012;779
18 Otros;Total Nacional;06 Cantabria;2011;262
18 Otros;Total Nacional;06 Cantabria;2010;860
18 Otros;Total Nacional;07 Castilla y León;2021;344
18 Otros;Total Nacional;07 Castilla y León;2020;226
18 Otros;Total Nacional;07 Castilla y León;2019;282
18 Otros;Total Nacional;07 Castilla y León;2018;371
18 Otros;Total Nacional;07 Castilla y León;2017;455
18 Otros;Total Nacional;07 Castilla y León;2016;1
18 Otros;Total Nacional;07 Castilla y León;2015;1.972
18 Otros;Total Nacional;07 Castilla y León;2014;1.991
18 Otros;Total Nacional;07 Castilla y León;2013;44.822
18 Otros;Total Nacional;07 Castilla y León;2012;282
18 Otros;Total Nacional;07 Castilla y León;2011;587
18 Otros;Total Nacional;07 Castilla y León;2010;1.789
18 Otros;Total Nacional;08 Castilla - La Mancha;2021;11
18 Otros;Total Nacional;08 Castilla - La Mancha;2020;16
18 Otros;Total Nacional;08 Castilla - La Mancha;2019;37
18 Otros;Total Nacional;08 Castilla - La Mancha;2018;27
18 Otros;Total Nacional;08 Castilla - La Mancha;2017;26
18 Otros;Total Nacional;08 Castilla - La Mancha;2016;28
18 Otros;Total Nacional;08 Castilla - La Mancha;2015;738
18 Otros;Total Nacional;08 Castilla - La Mancha;2014;745
18 Otros;Total Nacional;08 Castilla - La Mancha;2013;13.877
18 Otros;Total Nacional;08 Castilla - La Mancha;2012;73
18 Otros;Total Nacional;08 Castilla - La Mancha;2011;1.103
18 Otros;Total Nacional;08 Castilla - La Mancha;2010;1.525
18 Otros;Total Nacional;09 Cataluña;2021;321
18 Otros;Total Nacional;09 Cataluña;2020;265
18 Otros;Total Nacional;09 Cataluña;2019;304
18 Otros;Total Nacional;09 Cataluña;2018;215
18 Otros;Total Nacional;09 Cataluña;2017;355
18 Otros;Total Nacional;09 Cataluña;2016;158
18 Otros;Total Nacional;09 Cataluña;2015;19.663
18 Otros;Total Nacional;09 Cataluña;2014;19.852
18 Otros;Total Nacional;09 Cataluña;2013;3.109
18 Otros;Total Nacional;09 Cataluña;2012;10.537
18 Otros;Total Nacional;09 Cataluña;2011;623
18 Otros;Total Nacional;09 Cataluña;2010;22.793
18 Otros;Total Nacional;10 Comunitat Valenciana;2021;52
18 Otros;Total Nacional;10 Comunitat Valenciana;2020;48
18 Otros;Total Nacional;10 Comunitat Valenciana;2019;210
18 Otros;Total Nacional;10 Comunitat Valenciana;2018;327
18 Otros;Total Nacional;10 Comunitat Valenciana;2017;88
18 Otros;Total Nacional;10 Comunitat Valenciana;2016;14
18 Otros;Total Nacional;10 Comunitat Valenciana;2015;6.135
18 Otros;Total Nacional;10 Comunitat Valenciana;2014;6.194
18 Otros;Total Nacional;10 Comunitat Valenciana;2013;2.142
18 Otros;Total Nacional;10 Comunitat Valenciana;2012;1.557
18 Otros;Total Nacional;10 Comunitat Valenciana;2011;365
18 Otros;Total Nacional;10 Comunitat Valenciana;2010;4.484
18 Otros;Total Nacional;11 Extremadura;2021;11
18 Otros;Total Nacional;11 Extremadura;2020;8
18 Otros;Total Nacional;11 Extremadura;2019;5
18 Otros;Total Nacional;11 Extremadura;2018;6
18 Otros;Total Nacional;11 Extremadura;2017;4
18 Otros;Total Nacional;11 Extremadura;2016;0
18 Otros;Total Nacional;11 Extremadura;2015;421
18 Otros;Total Nacional;11 Extremadura;2014;425
18 Otros;Total Nacional;11 Extremadura;2013;23
18 Otros;Total Nacional;11 Extremadura;2012;29
18 Otros;Total Nacional;11 Extremadura;2011;17
18 Otros;Total Nacional;11 Extremadura;2010;6
18 Otros;Total Nacional;12 Galicia;2021;72
18 Otros;Total Nacional;12 Galicia;2020;16
18 Otros;Total Nacional;12 Galicia;2019;44
18 Otros;Total Nacional;12 Galicia;2018;75
18 Otros;Total Nacional;12 Galicia;2017;53
18 Otros;Total Nacional;12 Galicia;2016;4.029
18 Otros;Total Nacional;12 Galicia;2015;336
18 Otros;Total Nacional;12 Galicia;2014;339
18 Otros;Total Nacional;12 Galicia;2013;2.504
18 Otros;Total Nacional;12 Galicia;2012;1.373
18 Otros;Total Nacional;12 Galicia;2011;271
18 Otros;Total Nacional;12 Galicia;2010;6.305
18 Otros;Total Nacional;13 Comunidad de Madrid;2021;184
18 Otros;Total Nacional;13 Comunidad de Madrid;2020;170
18 Otros;Total Nacional;13 Comunidad de Madrid;2019;176
18 Otros;Total Nacional;13 Comunidad de Madrid;2018;108
18 Otros;Total Nacional;13 Comunidad de Madrid;2017;160
18 Otros;Total Nacional;13 Comunidad de Madrid;2016;108
18 Otros;Total Nacional;13 Comunidad de Madrid;2015;0
18 Otros;Total Nacional;13 Comunidad de Madrid;2014;0
18 Otros;Total Nacional;13 Comunidad de Madrid;2013;509
18 Otros;Total Nacional;13 Comunidad de Madrid;2012;865
18 Otros;Total Nacional;13 Comunidad de Madrid;2011;832
18 Otros;Total Nacional;13 Comunidad de Madrid;2010;17.379
18 Otros;Total Nacional;14 Región de Murcia;2021;33
18 Otros;Total Nacional;14 Región de Murcia;2020;19
18 Otros;Total Nacional;14 Región de Murcia;2019;19
18 Otros;Total Nacional;14 Región de Murcia;2018;15
18 Otros;Total Nacional;14 Región de Murcia;2017;12
18 Otros;Total Nacional;14 Región de Murcia;2016;81
18 Otros;Total Nacional;14 Región de Murcia;2015;747
18 Otros;Total Nacional;14 Región de Murcia;2014;754
18 Otros;Total Nacional;14 Región de Murcia;2013;2.887
18 Otros;Total Nacional;14 Región de Murcia;2012;123
18 Otros;Total Nacional;14 Región de Murcia;2011;675
18 Otros;Total Nacional;14 Región de Murcia;2010;8.708
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2021;35
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2020;49
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2019;47
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2018;60
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2017;12
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2016;0
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2015;21.780
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2014;21.989
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2013;5.564
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2012;40
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2011;32
18 Otros;Total Nacional;15 Comunidad Foral Navarra;2010;10.661
18 Otros;Total Nacional;16 País Vasco;2021;23
18 Otros;Total Nacional;16 País Vasco;2020;25
18 Otros;Total Nacional;16 País Vasco;2019;17
18 Otros;Total Nacional;16 País Vasco;2018;22
18 Otros;Total Nacional;16 País Vasco;2017;66
18 Otros;Total Nacional;16 País Vasco;2016;216
18 Otros;Total Nacional;16 País Vasco;2015;3.426
18 Otros;Total Nacional;16 País Vasco;2014;3.459
18 Otros;Total Nacional;16 País Vasco;2013;2.152
18 Otros;Total Nacional;16 País Vasco;2012;2.867
18 Otros;Total Nacional;16 País Vasco;2011;883
18 Otros;Total Nacional;16 País Vasco;2010;7.270
18 Otros;Total Nacional;17 La Rioja;2021;6
18 Otros;Total Nacional;17 La Rioja;2020;5
18 Otros;Total Nacional;17 La Rioja;2019;3
18 Otros;Total Nacional;17 La Rioja;2018;4
18 Otros;Total Nacional;17 La Rioja;2017;6
18 Otros;Total Nacional;17 La Rioja;2016;7
18 Otros;Total Nacional;17 La Rioja;2015;10
18 Otros;Total Nacional;17 La Rioja;2014;10
18 Otros;Total Nacional;17 La Rioja;2013;1
18 Otros;Total Nacional;17 La Rioja;2012;18
18 Otros;Total Nacional;17 La Rioja;2011;0
18 Otros;Total Nacional;17 La Rioja;2010;1
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2021;17.088.874
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2020;16.677.773
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2019;17.756.652
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2018;18.284.563
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2017;18.271.990
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2016;18.052.075
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2015;17.753.549
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2014;17.530.077
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2013;17.852.826
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2012;18.315.103
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2011;18.773.628
TOTAL RESIDUOS MEZCLADOS;Total Nacional;;2010;19.395.265
TOTAL RESIDUOS MEZCLADOS;Total Nacional;01 Andalucía;2021;3.991.563
TOTAL RESIDUOS MEZCLADOS;Total Nacional;01 Andalucía;2020;3.847.688
TOTAL RESIDUOS MEZCLADOS;Total Nacional;01 Andalucía;2019;3.757.373
TOTAL RESIDUOS MEZCLADOS;Total Nacional;01 Andalucía;2018;3.908.893
TOTAL RESIDUOS MEZCLADOS;Total Nacional;01 Andalucía;2017;3.874.869
TOTAL RESIDUOS MEZCLADOS;Total Nacional;01 Andalucía;2016;3.907.576
TOTAL RESIDUOS MEZCLADOS;Total Nacional;01 Andalucía;2015;3.734.660
